,DATE,Totaal aantal mensen volledig gevaccineerd (opgeteld),Totaal aantal mensen met minstens één dosis (opgeteld),Totaal aantal mensen met een boosterprik (opgeteld),Totaal aantal mensen met een 2de boosterprik (opgeteld),Totaal aantal mensen met een 3de boosterprik (opgeteld)
608,2022-08-28,9158649.0,9255494.0,7199119.0,606747.0,840.0
609,2022-08-29,9158666.0,9255510.0,7199230.0,608723.0,865.0
610,2022-08-30,9158696.0,9255550.0,7199392.0,611381.0,1075.0
611,2022-08-31,9158816.0,9255656.0,7199604.0,614370.0,1152.0
612,2022-09-01,9158840.0,9255692.0,7199715.0,616789.0,1195.0
613,2022-09-02,9158907.0,9255749.0,7199959.0,618997.0,1239.0
614,2022-09-03,9158963.0,9255776.0,7200013.0,619290.0,1245.0
615,2022-09-04,9158963.0,9255776.0,7200013.0,619296.0,1245.0
616,2022-09-05,9158982.0,9255791.0,7200114.0,621766.0,1282.0
617,2022-09-06,9159008.0,9255824.0,7200234.0,625337.0,1361.0
618,2022-09-07,9159082.0,9255919.0,7200384.0,627945.0,1448.0
619,2022-09-08,9159097.0,9255940.0,7200476.0,632366.0,1606.0
620,2022-09-09,9159128.0,9255990.0,7200592.0,638713.0,2282.0
621,2022-09-10,9159161.0,9256009.0,7200665.0,642006.0,2578.0
622,2022-09-11,9159161.0,9256009.0,7200666.0,642020.0,2578.0
623,2022-09-12,9159196.0,9256074.0,7201065.0,717992.0,16415.0
624,2022-09-13,9159227.0,9256105.0,7201481.0,808140.0,31549.0
625,2022-09-14,9159370.0,9256301.0,7202021.0,898760.0,46635.0
626,2022-09-15,9159410.0,9256342.0,7202617.0,1002653.0,61979.0
627,2022-09-16,9159441.0,9256381.0,7203161.0,1084738.0,72973.0
628,2022-09-17,9159515.0,9256434.0,7203430.0,1124403.0,78077.0
629,2022-09-18,9159515.0,9256434.0,7203439.0,1128707.0,78570.0
630,2022-09-19,9159567.0,9256541.0,7204102.0,1219097.0,93880.0
631,2022-09-20,9159611.0,9256601.0,7204903.0,1324336.0,113240.0
632,2022-09-21,9159751.0,9256793.0,7205727.0,1433367.0,132283.0
633,2022-09-22,9159807.0,9256863.0,7206557.0,1540259.0,150564.0
634,2022-09-23,9159835.0,9256902.0,7207192.0,1621331.0,163966.0
635,2022-09-24,9159868.0,9256947.0,7207488.0,1660874.0,171613.0
636,2022-09-25,9159869.0,9256949.0,7207513.0,1665502.0,172440.0
637,2022-09-26,9159890.0,9256973.0,7208276.0,1760605.0,187956.0
638,2022-09-27,9159914.0,9257013.0,7209082.0,1867433.0,205843.0
639,2022-09-28,9160013.0,9257142.0,7210033.0,1974280.0,224985.0
640,2022-09-29,9160041.0,9257183.0,7210848.0,2062863.0,242353.0
641,2022-09-30,9160074.0,9257241.0,7211474.0,2129450.0,252120.0
642,2022-10-01,9160116.0,9257290.0,7211743.0,2155932.0,255650.0
